contract_no,cust_id,w,c,a_cut,shock_cut,p_label,y_pay
CTR-00373-1,CUST-00373,0.6549563820027513,0.20696152359733028,0.0,0.14240700447024138,0.7687753262873119,False
CTR-00373-2,CUST-00373,-0.8317181762038568,1.282270077064095,0.0,-0.15826255672362627,0.4089161806947554,True
CTR-00374-1,CUST-00374,0.015480321265495756,0.9971510766850777,5.866030974636551,1.3483725167325016,0.76104900313181,True
CTR-00374-2,CUST-00374,0.7984092293334706,0.9209641690954927,0.0,0.907525140069622,0.9204995747494903,True
CTR-00375-1,CUST-00375,-1.3796038976563278,0.7767806243974317,5.5292681277466675,-0.26188486800507865,0.2842940365586444,False
CTR-00375-2,CUST-00375,-1.6972462460832969,-0.41004253378452843,0.0,1.2009127311117935,0.18443585511559202,True
CTR-00376-1,CUST-00376,-0.4076956881154528,-0.997147828699803,8.0,-0.680457567790367,0.10722814448326622,False
CTR-00377-1,CUST-00377,0.09503565528180957,0.5712245119062341,1.0,0.18197813193117773,0.7438894059741732,True
CTR-00378-1,CUST-00378,0.1685811849171111,-1.202962898786771,6.619964657084472,0.08345296583985007,0.16901569558877907,True
CTR-00379-1,CUST-00379,0.23807383363077117,-0.7026541098508429,2.0,-0.7264283556010542,0.39768062718290564,False
CTR-00380-1,CUST-00380,0.0007539580320008177,0.8448731169702137,0.0,-0.2578576625684236,0.5822091823760152,True
CTR-00381-1,CUST-00381,-0.29036693076173214,0.12410635805233422,2.1669603895032616,0.2907977292275492,0.47980367387289274,True
CTR-00382-1,CUST-00382,-0.19360491037892558,0.5367640018315527,0.0,0.9781522183432103,0.4771190376970526,True
CTR-00383-1,CUST-00383,1.7293976558274555,0.7120102411286701,0.0,-0.6646331312248435,0.9238597664856117,True
CTR-00383-2,CUST-00383,1.199851536389886,0.7576243090931916,0.0,-0.4148836131445577,0.9216179773254207,True
CTR-00384-1,CUST-00384,-0.06633339353361434,-0.6075140808841711,0.0,0.3859442393348988,0.5834916650792498,False
CTR-00384-2,CUST-00384,-2.0213612129699072,-0.5815025844030133,5.149802699266625,-0.7310906820124639,0.0172365813345857,False
CTR-00384-3,CUST-00384,-1.6077117224240303,-0.3097911121155547,8.711489578110372,-0.36358282207557596,0.0,False
CTR-00385-1,CUST-00385,-0.24322201359718087,1.035848388271474,5.4476047235421206,-1.051439065799843,0.48335564488720156,False
CTR-00386-1,CUST-00386,0.7256620842652248,1.3586479134274185,0.0,-0.3048050506585904,0.9256505072984512,True
CTR-00386-2,CUST-00386,0.19956938945160232,-0.5731548874872888,1.914467149534239,1.3233378904961115,0.3979009497785517,True
CTR-00387-1,CUST-00387,-0.14688283274106237,0.8634566771458849,0.33608053746740685,-0.17617198316124344,0.7814699017904679,True
CTR-00387-2,CUST-00387,1.379846828848577,1.1575217095840231,0.0,0.8554075761427781,0.9530500311478806,True
CTR-00387-3,CUST-00387,-0.12696773652239945,0.843515937310505,0.0,0.36955607450639694,0.7528427486714704,True
CTR-00388-1,CUST-00388,-2.371987394811885,-1.8004744016333674,9.0,1.6487489120284904,0.0,False
CTR-00389-1,CUST-00389,-0.5360463356650353,0.7883487675295273,0.0,0.3243796308496356,0.6795325322441931,True
CTR-00389-2,CUST-00389,0.8012607092283115,-0.6020526177854044,2.2169016762442437,-0.4246504308409441,0.6365467696479148,True
CTR-00390-1,CUST-00390,1.8984895332785718,-0.9449659532484123,1.8874128476998493,-0.18746477331377842,0.8714418763285339,True
CTR-00391-1,CUST-00391,0.26678780277074066,-0.23142438738388524,0.1741200343083975,-1.0741202920626716,0.4078680291481646,False
CTR-00391-2,CUST-00391,0.773371941355971,0.0019807849045257175,0.0,-0.563539997683597,0.7939659535106239,True
CTR-00392-1,CUST-00392,-0.42034867900810174,0.24278730444082802,0.0,-0.134705191813538,0.45685050954722717,False
CTR-00393-1,CUST-00393,0.9039280600313608,0.4746188004503026,0.0,0.49974589507434514,0.89155484935189,True
CTR-00393-2,CUST-00393,1.1435006952667695,-0.797952226049339,3.3374361924533815,-0.4000591736753481,0.7193445240540626,True
CTR-00393-3,CUST-00393,0.09165228257937008,-0.8324869317119711,0.0,-0.0721500669915013,0.3220611977834678,False
CTR-00394-1,CUST-00394,1.3837998909071407,0.34491555850999966,1.0,0.06590893408262136,0.9614384550957916,True
CTR-00395-1,CUST-00395,-0.6309749162869065,-0.24553752691344732,5.039555556310813,0.0007151982068174453,0.13784186097192092,False
CTR-00396-1,CUST-00396,-1.4154933515052752,-1.7379287266356465,2.0,-0.7865927892917534,0.016176324419949175,False
CTR-00397-1,CUST-00397,-0.0827830004305723,1.8435741399997139,0.0,0.6135433731150515,0.8993028978797449,True
CTR-00397-2,CUST-00397,-0.4991987745847755,1.6400222369210589,0.0,0.3635071306414682,0.7391096926051389,True
CTR-00398-1,CUST-00398,-0.04576761737122979,-0.5508411072018953,8.0,-0.26852427608403284,0.13411898214505885,False
CTR-00399-1,CUST-00399,-0.1389596223259619,1.047431258034742,0.0,0.4215852478455635,0.64860406119938,False
CTR-00400-1,CUST-00400,1.6766463590762848,0.03395986675680196,0.0,-0.2073571699741353,0.9737104334188139,True
CTR-00401-1,CUST-00401,-0.8250655190689651,-0.3254728668557208,8.0,-0.13588982060660876,0.1730986545730148,False
CTR-00402-1,CUST-00402,-0.5343305354348638,0.44728254809060797,0.0,-0.4099452530319595,0.5585074075899727,True
CTR-00403-1,CUST-00403,-0.17385694643022573,-0.8581507366777705,4.473130722867776,0.7404002520367257,0.27373152370704223,False
CTR-00404-1,CUST-00404,-0.4767023436500631,-0.8213092214783531,3.203651100552182,0.7801809281514038,0.22959947695975966,False
CTR-00405-1,CUST-00405,0.8252568420818104,0.7446425343412291,1.301977066513647,-0.1640408028948852,0.9122266313627859,True
CTR-00406-1,CUST-00406,0.6230233574911647,-0.1421228796467567,0.0,2.0620871987993428,0.8136714174803659,True
CTR-00406-2,CUST-00406,0.06762648462466059,-0.4143497802518752,0.0,-1.2504809726322468,0.4869265299657545,True
CTR-00407-1,CUST-00407,-1.1085729086025649,-0.1285915083380419,0.6873468440368327,0.6869199539725716,0.32474240404446203,False
CTR-00408-1,CUST-00408,0.6214608629960003,0.2583300610441964,0.27846031193932375,-0.7380216810638766,0.8303589160587777,True
CTR-00408-2,CUST-00408,-0.09331973658126258,2.0243607059474344,0.0,-0.4037110840954498,0.9175510015242229,True
CTR-00409-1,CUST-00409,1.0102057778329012,-0.24048921397273465,0.0,0.029558481525586405,0.9047509401338625,True
CTR-00410-1,CUST-00410,-0.44491463181187496,-0.17630739427267683,3.096820997655838,-0.13063742549614465,0.31025288443175897,False
CTR-00410-2,CUST-00410,-0.9883744613125729,-0.06409280039447474,3.3690682162345214,-0.3928082880015755,0.15786575984497753,False
CTR-00410-3,CUST-00410,-0.21544845404715599,0.420135145086588,1.0,-0.08377614159529692,0.31940335952317955,False
CTR-00411-1,CUST-00411,-0.22440618144635438,0.8573784477724606,0.0,-0.24619925119449498,0.5969764132703276,False
CTR-00412-1,CUST-00412,-0.6602156097310448,-1.8225221520716657,4.7610804803445586,0.8854000541849371,0.023192901297969987,False
CTR-00412-2,CUST-00412,0.24098777643303243,-1.8481154424998114,8.0,-0.039687432210729345,0.17115629210792008,False
CTR-00413-1,CUST-00413,0.6390912041140187,0.5328849363975716,0.0,2.179121551234861,0.8864748062452878,True
CTR-00414-1,CUST-00414,-1.0978342166317763,-1.0346195553726845,9.0,0.5589780442562537,0.0,False
CTR-00414-2,CUST-00414,0.33360378100330035,-2.348081314116703,2.637008164314342,-0.32710907093408814,0.336608434272848,False
CTR-00415-1,CUST-00415,0.011954811190575398,0.61061705323103,1.0,0.053739920672559394,0.549875820990722,False
CTR-00416-1,CUST-00416,1.0107742491175713,-1.4548158369225512,4.101174009529705,-1.2987390266278538,0.428364008512862,True
CTR-00417-1,CUST-00417,-0.9216776376000462,1.1366348070912702,0.0,0.15470578887539205,0.37805433193223337,True
CTR-00418-1,CUST-00418,-1.8801331122575742,-2.205866349928069,8.0,0.42558896515335204,0.005494305920185281,False
CTR-00419-1,CUST-00419,0.021313377145027512,1.6874146970161978,0.0,-0.12919733098146027,0.9442010332327825,True
CTR-00420-1,CUST-00420,0.9689558171756895,0.45606864902799205,1.0,-2.0547899767574105,0.8546463367276582,True
CTR-00420-2,CUST-00420,1.478241679716216,0.39703106939286026,1.0,0.3867379202194571,0.9618031401968713,True
CTR-00421-1,CUST-00421,-0.6848260423230623,1.1713043386324427,0.0,0.3543192833088053,0.4819059748506357,False
CTR-00422-1,CUST-00422,-0.15291343408281763,0.05756479668074817,1.5014158558102486,-0.27746864253128833,0.47198002870343325,True
CTR-00423-1,CUST-00423,-0.3652980853489838,-0.807814578002028,0.772085033517012,-1.0888019688939967,0.11033617810783719,False
CTR-00424-1,CUST-00424,-0.08649304595211538,0.044949933291162925,0.3718549989706601,0.5174073934534731,0.6716979600031755,True
CTR-00425-1,CUST-00425,1.8368141456799691,0.03407889436216327,0.0,-0.2733851084633569,0.9520943711294,True
CTR-00426-1,CUST-00426,-0.9947910988367072,0.11591427375582736,8.0,-2.228238048745366,0.041046286605496585,False
CTR-00427-1,CUST-00427,-0.9311374875186518,0.6965580740089452,1.0,0.2831606401458167,0.4739083953631168,True
CTR-00428-1,CUST-00428,0.6340105556750391,-0.17027139616137793,0.0,0.8056663603437653,0.8463209747662344,True
CTR-00429-1,CUST-00429,-0.2107184638770152,-0.538129154558572,6.908149440208534,1.2927925649881302,0.18528851435062085,False
CTR-00430-1,CUST-00430,-0.6852901755965402,-0.23547802197052048,0.0,0.5961180822261585,0.3584168033348578,False
CTR-00431-1,CUST-00431,-0.4050566055415649,0.22089283314563835,0.0,1.276472106825783,0.604705924761328,True
CTR-00431-2,CUST-00431,-1.4489114316570646,-0.08096247890478969,4.146420866203098,0.7643340607855773,0.05416367188071801,False
CTR-00432-1,CUST-00432,-0.7858900977041654,-0.5836954893524668,5.54218932439127,0.5022934252795773,0.11522755038730977,True
CTR-00433-1,CUST-00433,0.9245325331727265,0.2420716238228856,0.0,-0.16538411075344972,0.8819696998165931,True
CTR-00434-1,CUST-00434,1.549149873486047,-0.34197235612269017,0.054890741431247836,0.4612221784734843,0.9455441270436152,True
CTR-00434-2,CUST-00434,1.0683888120127585,0.7962527499419028,0.0,-0.018831507505539566,0.8964868383664858,True
CTR-00435-1,CUST-00435,-0.9530171978042022,0.029887412473689534,1.0,-0.2589661515966389,0.08699757364350653,False
CTR-00435-2,CUST-00435,-1.015800411012873,-0.8380691470471262,5.559315309860555,-0.693569768912037,0.04482693214739267,False
CTR-00435-3,CUST-00435,-1.4748670550199132,-1.1868078480884074,8.0,-0.5990063023436656,0.01661780270676919,False
CTR-00436-1,CUST-00436,0.16879129886237032,0.7178390753958993,1.1332420335365878,-0.48276861617440714,0.44777366322217116,True
CTR-00437-1,CUST-00437,0.1334453317675272,-0.035381817380199576,0.17796775686808497,-0.2903982498698462,0.5680574254442434,True
CTR-00438-1,CUST-00438,-1.2634683205930717,-0.7440363021129803,5.0,0.5021375291147371,0.04934642351183133,False
CTR-00439-1,CUST-00439,0.7410416990302573,0.9797631929266597,0.0,0.24129976204393405,0.9112726286610641,True
CTR-00440-1,CUST-00440,0.4284681359097616,-1.7868945862912273,8.0,-0.33816776015155553,0.1506378512012099,False
CTR-00440-2,CUST-00440,0.7895818394507005,-0.5597115311093158,2.0,-1.240258091711453,0.5602808689687196,True
CTR-00441-1,CUST-00441,-0.6012218592424856,0.2483157988496869,0.0,1.0741795473624562,0.6289120619415605,True
CTR-00441-2,CUST-00441,0.04115107176198786,0.7980226508995424,0.0,0.7359824893723295,0.816257614251838,False
CTR-00441-3,CUST-00441,0.4354905540307001,1.3575398428691265,0.05914568869071979,-0.3554352308892824,0.865198232438442,True
CTR-00442-1,CUST-00442,1.351760089633143,-1.6197697206364714,5.33055924420813,0.1470940971505476,0.5887023409171191,True
CTR-00443-1,CUST-00443,0.6565876335971313,0.8278162559444473,0.0,-0.29091613888926277,0.813408648456258,False
CTR-00443-2,CUST-00443,0.49288492295275405,0.5193830423097058,0.0,-0.7483201384952081,0.47919401870728984,True
CTR-00443-3,CUST-00443,-0.22166278618552127,0.567968976347656,1.5158283955798852,0.8084213871491349,0.5471332273957996,False
CTR-00444-1,CUST-00444,0.3022846561522162,-0.38065162935425656,0.12788849851370554,-0.14288999363680926,0.6311790433358565,True
CTR-00445-1,CUST-00445,-0.19375136959402572,-1.2341154359863733,1.0,-0.33372051002309944,0.10626311329021987,False
CTR-00446-1,CUST-00446,1.5708119532932157,0.5701974741086295,0.0,1.1485632194546391,0.9571228689034015,True
CTR-00446-2,CUST-00446,1.967977250862473,-0.03267312596930766,0.790343412774675,-0.42297479348486294,0.8249119423760111,True
CTR-00447-1,CUST-00447,2.8555977144525055,0.9495335989515393,0.0,-0.2296935111703101,0.9896850827696662,True
CTR-00448-1,CUST-00448,0.07352203758410053,0.34526722411714583,5.476438152522533,-0.6592625047173828,0.28535945622016295,False
CTR-00449-1,CUST-00449,-1.1806189344188984,0.40684295101628,0.2656709533179208,0.2922122206160443,0.22015133607044185,False
CTR-00450-1,CUST-00450,-1.2306300836875075,-0.4661662591213285,0.0,0.9700177754451341,0.19658304289830408,False
CTR-00450-2,CUST-00450,-0.06392748048583302,-0.43442558182510194,0.0,0.8457109978386134,0.6265727112915549,True
CTR-00450-3,CUST-00450,-0.9684087021008474,0.41078717927851177,0.0,-0.20688939204535878,0.314332480736143,True
CTR-00451-1,CUST-00451,0.07899046362392576,0.35766449224514285,1.0229485787840749,-1.3307334466647678,0.7114705113292998,True
CTR-00452-1,CUST-00452,0.050867862090190175,1.6706642220892698,0.0,0.16722744531115888,0.7902908646185861,True
CTR-00453-1,CUST-00453,0.7697566193384994,-0.6933837348878521,0.33252924893103974,-0.9016589101591139,0.5165839093650023,False
CTR-00453-2,CUST-00453,2.4383402501188414,-1.3613186029936029,4.19013757686833,-0.24646293176258988,0.849041684869471,True
CTR-00454-1,CUST-00454,-2.789369986794455,0.23210406592861388,5.317994708692883,-1.297849903847059,0.013427926719622615,False
CTR-00455-1,CUST-00455,-0.21609819263177585,0.6877338908365224,0.19667197665999114,-0.7225002801044077,0.723127763262788,True
CTR-00456-1,CUST-00456,-0.19671649790845674,-0.06738957249180211,0.0,-0.58526429728945,0.42930607811428545,True
CTR-00457-1,CUST-00457,-0.794703693707455,-2.1294709247210046,6.186373365110554,-1.2524104996308156,0.015057701754316742,False
CTR-00458-1,CUST-00458,-0.11537181303914712,-0.853548085373243,8.0,-0.7744977841344016,0.11867582123565504,False
CTR-00458-2,CUST-00458,-0.6439155593619276,-1.7301844702036746,8.306961668140037,-0.34852043968629975,0.0,False
CTR-00459-1,CUST-00459,-0.4157100144823554,2.352984095417822,0.0,-0.0814008959315699,0.7844551468838848,False
CTR-00460-1,CUST-00460,-1.7619290044851277,-0.4085835508382597,2.0,-0.07314226453306645,0.179655634377784,False
CTR-00461-1,CUST-00461,-1.7369985618410082,-0.6810133906425884,5.466201902202529,0.01780803068136161,0.05307241713522498,False
CTR-00462-1,CUST-00462,1.205661596008246,-0.9753980245474492,3.997870218070771,-0.544318616230413,0.6257951204208941,True
CTR-00463-1,CUST-00463,-0.49704464396956594,1.7365951657290775,3.0,-0.264706129594864,0.6479046312539619,False
CTR-00464-1,CUST-00464,1.6608591362783538,1.5249349916965254,0.0,-1.9867360734492658,0.9586718371094071,True
CTR-00465-1,CUST-00465,-0.436994704653455,-0.23434059453603195,0.0,-0.6911618981532199,0.17747399999358196,False
CTR-00465-2,CUST-00465,0.5510801792477442,1.294306283361487,0.261155203004682,-0.13825940784446816,0.916750602527191,False
CTR-00466-1,CUST-00466,-0.7907541637445564,-2.2945369730179843,5.472628528028228,0.22817197826291097,0.04057548386737713,False
CTR-00467-1,CUST-00467,1.8446020762815236,2.4460251632459964,0.0,1.0681209449157674,0.9898223421571003,True
CTR-00467-2,CUST-00467,1.3423827464205909,0.9158802399372352,0.0,0.5201948347703566,0.9673211920144764,True
CTR-00468-1,CUST-00468,0.8469048230927467,-1.2487076628787515,5.630177137302046,0.23142402462278186,0.4099597281912877,False
CTR-00469-1,CUST-00469,0.2156160265998625,1.971109607663224,1.0,0.55135831663037,0.8557503345147683,True
CTR-00469-2,CUST-00469,0.10882436193228182,0.9155544135873328,0.0,-0.06234594395099541,0.708102741236628,True
CTR-00470-1,CUST-00470,1.2937462011597805,0.7850197175836964,1.0,-0.2900878017587915,0.9457485676076095,True
CTR-00471-1,CUST-00471,-0.8682612664934849,0.06378822600442369,0.0,-2.063337131303151,0.2429546857146874,False
CTR-00471-2,CUST-00471,-0.224774847287168,-0.47910948114698104,1.0,0.41557309809951304,0.3464919031209913,False
CTR-00472-1,CUST-00472,0.31905163837741823,-0.27214767605371304,0.0,0.19132638248977804,0.639437978308683,True
CTR-00473-1,CUST-00473,-1.4401307812511157,-2.455771673109358,8.0,1.0666674491290564,0.009483225872822776,False
CTR-00473-2,CUST-00473,-1.551079866142015,-1.5987533028906749,8.0,0.5223842116920835,0.015993153283072225,False
CTR-00474-1,CUST-00474,0.18276921044193006,1.532856090562949,0.0,0.007484459363009233,0.9320484194253843,False
CTR-00475-1,CUST-00475,1.0167388307736185,-0.635971954565027,1.1170996895505767,0.03229504873154196,0.7309534809872043,False
CTR-00476-1,CUST-00476,-0.014413443887013655,0.3023377567873141,1.0,0.8342054123209122,0.7714824096143594,False
CTR-00477-1,CUST-00477,-0.27461567056631475,1.163093871707981,0.0,-0.02899584816018319,0.5744674554796945,True
CTR-00478-1,CUST-00478,-1.3971188629334215,0.40457993361345046,6.412734467451986,-1.1516573543385655,0.16470748602884175,True
CTR-00479-1,CUST-00479,0.01257073075134163,1.6161815924393588,0.0,0.2707495213503673,0.7523483754174178,False
CTR-00480-1,CUST-00480,-1.6974287304270232,0.8300090219486309,2.0,-0.32732785811879667,0.08860128231606906,True
CTR-00481-1,CUST-00481,-0.9866310110070695,-0.19143826080442983,0.0,0.7671325992440101,0.1321245112943262,False
CTR-00481-2,CUST-00481,0.17691227000286536,-1.0946176940115844,9.0,-0.5136595468998103,0.0,False
CTR-00481-3,CUST-00481,-0.7110674295968303,-1.5245745053585738,1.5760109166809215,-0.04036627458578568,0.07591973643518829,False
CTR-00482-1,CUST-00482,-1.5759359010016534,-0.6001253674916902,3.117252924967924,1.427581220608119,0.0989410121925237,True
CTR-00482-2,CUST-00482,-0.48837293117969927,1.1725001186251975,0.0,0.25894462262353585,0.601146594933269,False
CTR-00482-3,CUST-00482,-0.8688406991789397,0.06993185778005362,2.4989993084291715,-1.1644808552587604,0.16148409602451064,False
CTR-00483-1,CUST-00483,-0.9549400714931988,-0.8376694287775716,8.0,-0.4615977659634739,0.06382513289286992,False
CTR-00484-1,CUST-00484,1.1135083849448593,-0.01769885672551294,0.4651945118077485,-0.8535099016614112,0.7568042280280272,False
CTR-00485-1,CUST-00485,-1.111370950667166,-1.027042879795051,8.0,-0.31299240541531803,0.030829702524600874,False
CTR-00485-2,CUST-00485,-0.9103824579090254,-1.1447519318005863,9.0,-2.099403430138152,0.0,False
CTR-00486-1,CUST-00486,-0.8052566055482436,-1.0189162734440733,8.0,-0.8032236143348579,0.07256466422868549,False
CTR-00487-1,CUST-00487,0.41923139959122957,0.24985850257484687,0.0,0.055979397211374654,0.7175542790389725,True
CTR-00488-1,CUST-00488,0.8601346869549742,0.1718431467497799,0.0,1.0636451444600512,0.819825651114992,True
CTR-00488-2,CUST-00488,0.298901674899958,1.0513629769881474,0.0,-0.42210457953146785,0.7252108815941025,True
CTR-00488-3,CUST-00488,0.4430517785913964,-0.33371169699156716,0.39755259790353836,0.27730647706490846,0.5943417598665197,True
CTR-00489-1,CUST-00489,0.35851653369890013,0.811467876149626,0.0,0.4969761936411388,0.860410727280926,True
CTR-00490-1,CUST-00490,-1.1618056669636116,0.8765694145596189,2.23325632456954,0.6554802829803736,0.594336503429298,False
CTR-00491-1,CUST-00491,2.148250704007456,1.6030690718127887,0.1910938325823206,-0.16173095009545263,0.983258177350244,True
CTR-00492-1,CUST-00492,0.3275354585733965,-1.3317389490637734,2.705999062086619,1.618764739802374,0.40730084226721175,False
CTR-00493-1,CUST-00493,-0.36802985061324,-0.9819754773656095,1.63498254570294,-0.6394710683256988,0.10670081878272399,False
CTR-00493-2,CUST-00493,0.150177851690649,0.27139646533327644,2.427591961122471,-0.10281507510881577,0.45245472886299554,True
CTR-00494-1,CUST-00494,0.4084003054047605,-0.16835747668238088,0.0,-0.48473435105222196,0.6060306436986114,True
CTR-00495-1,CUST-00495,-0.943212935776329,-2.1307539171477194,4.373708438466019,-1.040919781813147,0.010848837895193681,False
CTR-00496-1,CUST-00496,-0.2886459357873179,-1.3137104606505217,2.303162449063579,1.0535057837872863,0.4977085908577894,True
CTR-00497-1,CUST-00497,-2.2132583937584718,-0.2782357847157043,2.498754959416117,-1.354950815593205,0.02154276542666433,False
CTR-00498-1,CUST-00498,0.4552385490660914,0.20910773552680997,0.0,-0.043605598076055185,0.8827090509528884,True
CTR-00498-2,CUST-00498,1.106699421652183,-0.0671051374208157,1.2519752878562747,-0.9210951360145955,0.8353547064816976,True
CTR-00499-1,CUST-00499,-1.4451891848014533,-1.3515034818808078,8.0,0.2710379870698476,0.011849957122334394,False
CTR-00500-1,CUST-00500,0.4107603195095097,1.3685757813377237,0.0,-1.1548968189408138,0.9100766580911612,True
CTR-00501-1,CUST-00501,-2.0471201190541097,-0.516680631737795,8.0,-1.3954046080190747,0.021846036426712824,False
CTR-00502-1,CUST-00502,1.8836259705317442,-1.9862843456932322,6.773164210134319,-0.7260497966308084,0.2793243215811602,False
CTR-00502-2,CUST-00502,0.14408351895532567,-2.320653541234453,4.822000287138281,1.345051076985958,0.13110002320053332,False
CTR-00503-1,CUST-00503,0.44176981037164065,-0.8204652218527199,2.0,0.06786085628693261,0.4520386900713097,True
CTR-00503-2,CUST-00503,0.2653775668926106,-0.08586418584209032,0.0,0.22004342067976068,0.585523826431464,False
CTR-00504-1,CUST-00504,-0.7395627760023185,-0.4926650908503592,5.082330481032301,-0.6845733794193418,0.17240113854066544,False
CTR-00504-2,CUST-00504,-1.3439262884080896,-0.4278489035042081,8.0,0.021348580786365257,0.050403662548166604,False
CTR-00505-1,CUST-00505,-0.8650193251388283,-0.9689102219432053,4.6634374671186825,-0.12168269183885172,0.18109739519317414,False
CTR-00505-2,CUST-00505,-2.05178355361349,-1.21032761619875,9.0,-0.9099130680929266,0.0,False
CTR-00506-1,CUST-00506,-0.7342091602356418,-0.4178291507504918,0.0,1.6924789162760017,0.0919286872422315,False
CTR-00507-1,CUST-00507,-0.4824535619246971,-0.6863468729156362,2.0,0.07035328464842908,0.23996046200910848,False
CTR-00508-1,CUST-00508,-1.4243933330593326,-1.2246552450187476,8.0,0.16758495821303554,0.03903218037342843,False
CTR-00509-1,CUST-00509,-1.3470447587848287,0.8437651860419,1.0,0.5027610708875425,0.3349176203739698,True
CTR-00510-1,CUST-00510,-0.8681162246471539,-0.142775668561975,4.565864780579969,0.8956703839840917,0.2619498702958555,False
CTR-00510-2,CUST-00510,0.9579691459958779,-0.6935449740264672,1.8315273475434988,-0.5234467977567672,0.6238628744402331,True
CTR-00510-3,CUST-00510,-0.04105435151035616,-1.1388679369455028,0.3454451182802105,0.13764565909769721,0.2802290957266222,False
CTR-00511-1,CUST-00511,0.2407879560984179,0.4123599323907746,5.082518545478004,-0.81677354413597,0.511352891052218,False
CTR-00512-1,CUST-00512,-0.31214103485667,0.593240392924395,1.544450950954714,-1.1281928978998848,0.6498206492942256,True
CTR-00512-2,CUST-00512,0.9172371891740565,-0.3215889369090086,1.3147316839419694,0.7591902261537952,0.7178127725979496,True
CTR-00512-3,CUST-00512,0.8453119457868006,0.938091976788806,0.0,-0.3395470713532095,0.8454686133526765,True
CTR-00513-1,CUST-00513,1.3175810943355364,-1.416121475154012,2.7656194002910164,0.83180952180382,0.5780614573700231,True
CTR-00514-1,CUST-00514,-0.4196020892779388,-0.07952180979633357,2.040759525443285,-0.0066563021219240015,0.3565224654461928,False
CTR-00515-1,CUST-00515,-0.4988542380606278,-0.6860346653422803,0.0,0.20698348290638094,0.48152604187681425,False
CTR-00516-1,CUST-00516,1.7349969832558076,1.9121081230912376,0.0,-1.3976336278810204,0.9871233428340724,True
CTR-00517-1,CUST-00517,1.323820026396226,0.020081792823267913,0.13086846476027647,0.3415532987131613,0.8017982854741307,True
CTR-00518-1,CUST-00518,2.1417434791193637,-0.3902287615628768,0.4019336921958573,-0.31448092263732413,0.8497149534224738,True
CTR-00518-2,CUST-00518,1.257405253230678,-0.18862603306201595,1.0,-0.4063631204341174,0.5507155958379177,False
CTR-00519-1,CUST-00519,-0.016139239382066267,-0.19180163694392868,2.786890065030007,0.28957338015532674,0.3530239621081256,False
CTR-00520-1,CUST-00520,1.5815407395039953,1.1220596494091315,0.0,-0.4335030715369237,0.8584859683850484,False
CTR-00520-2,CUST-00520,0.7087781918134153,-0.699270318483433,2.8145797981839156,0.11705486511426128,0.663944383849369,False
CTR-00521-1,CUST-00521,1.1345880942973539,0.8437833106539915,0.0,0.10577376258483973,0.9447040191880838,True
CTR-00522-1,CUST-00522,-0.2559805355982145,1.4977211701123962,0.0,-0.21910528979515426,0.7819588489701326,True
CTR-00522-2,CUST-00522,-1.0032833435953261,1.554141480344492,0.0,0.25438475229199053,0.4463275934822602,True
CTR-00523-1,CUST-00523,-0.18383305284646922,1.6659318977609732,0.0,0.8279956871416037,0.8397999693170635,True
CTR-00524-1,CUST-00524,-1.1792140981668324,-0.9091864620848935,7.364656490504595,-0.6818563086154523,0.06852547779108728,False
CTR-00524-2,CUST-00524,-1.0310194432092374,0.466941134590216,0.3652674298418591,0.6903721058323273,0.375107168823679,True
CTR-00524-3,CUST-00524,-0.38289010646093624,-0.8363185089476599,6.926091779961339,0.2650158513619316,0.09874536353500657,False
CTR-00525-1,CUST-00525,0.973287773889164,-1.0440945663045311,2.065159825347665,0.19233857550473804,0.757332128916092,False
CTR-00526-1,CUST-00526,0.875992947861763,0.593382663817557,0.0,1.1530050382151322,0.746504826429442,True
CTR-00527-1,CUST-00527,0.4315328907276077,-0.7285019086028702,5.0,-0.41453692408154463,0.39779111026810815,False
CTR-00528-1,CUST-00528,-0.01018836272320478,-0.1767936146739849,0.0,0.3208908042058175,0.6676164351700706,True
CTR-00528-2,CUST-00528,-0.7526134537052902,0.6555259532573895,0.0,-0.41939531927398394,0.43007814192555355,False
CTR-00529-1,CUST-00529,2.173164098351537,1.529547861851723,0.0,-0.4026448608514779,0.981075830975324,True
CTR-00530-1,CUST-00530,-0.7385190566203137,0.10678683501598182,9.0,-1.1842408195230987,0.0,False
CTR-00530-2,CUST-00530,0.11979220230565205,-0.6162131272366145,3.720642510820592,-0.6955420178841766,0.3648544739735186,False
CTR-00531-1,CUST-00531,0.5577382817376932,-0.04907655645629875,0.5134126076028638,0.758983471955361,0.6522398241699658,False
CTR-00531-2,CUST-00531,0.7314842143720144,0.3388307529089767,1.0,-0.6715405606660636,0.7603772250897219,True
CTR-00532-1,CUST-00532,-0.015436586300179675,-0.6939426509036095,1.5382140857061284,0.578577277920788,0.35579749615726347,True
CTR-00533-1,CUST-00533,0.8475616984599476,0.8517153314187947,0.0,0.4439929042110716,0.8486208626689913,True
CTR-00533-2,CUST-00533,1.5152896073619346,-0.5573967773628005,0.7045954152511826,0.39263107488248394,0.7885254208423994,True
CTR-00534-1,CUST-00534,0.13873168128394817,0.7185253673687906,0.0,0.5804923114687384,0.7720259787356086,True
CTR-00535-1,CUST-00535,1.1156564666868038,1.1446529887594026,0.0,-0.5574583886373798,0.9560441701470079,True
CTR-00536-1,CUST-00536,0.24667998348941755,-0.8396542448432266,8.0,-1.2745220351731168,0.07233078140503534,True
